S0,sigma,T,option_price,compute_time_seconds
80.0,0.15,0.5,0.11136454130066517,60.94802498817444
80.0,0.15,0.6666666666666666,0.283084733234433,60.94802498817444
80.0,0.15,0.8333333333333333,0.5140590235078888,60.94802498817444
80.0,0.15,1.0,0.8046351091270034,60.94802498817444
80.0,0.15,1.1666666666666665,1.1326115311512284,60.94802498817444
80.0,0.15,1.3333333333333333,1.4904024151572224,60.94802498817444
80.0,0.15,1.5,1.8825369945770547,60.94802498817444
80.0,0.15,1.6666666666666665,2.2831019284499265,60.94802498817444
80.0,0.15,1.8333333333333333,2.7016351613970446,60.94802498817444
80.0,0.15,2.0,3.121745312843215,60.94802498817444
80.0,0.18333333333333335,0.5,0.31439986809977327,60.94802498817444
80.0,0.18333333333333335,0.6666666666666666,0.6373075220703254,60.94802498817444
80.0,0.18333333333333335,0.8333333333333333,1.038213455563511,60.94802498817444
80.0,0.18333333333333335,1.0,1.4807466716888404,60.94802498817444
80.0,0.18333333333333335,1.1666666666666665,1.9439969639944805,60.94802498817444
80.0,0.18333333333333335,1.3333333333333333,2.448944543166387,60.94802498817444
80.0,0.18333333333333335,1.5,2.9475364369508195,60.94802498817444
80.0,0.18333333333333335,1.6666666666666665,3.463786987760045,60.94802498817444
80.0,0.18333333333333335,1.8333333333333333,3.99677115896095,60.94802498817444
80.0,0.18333333333333335,2.0,4.5079470812216424,60.94802498817444
80.0,0.21666666666666667,0.5,0.6236256195863272,60.94802498817444
80.0,0.21666666666666667,0.6666666666666666,1.127142044177404,60.94802498817444
80.0,0.21666666666666667,0.8333333333333333,1.6820632796831583,60.94802498817444
80.0,0.21666666666666667,1.0,2.262285730967921,60.94802498817444
80.0,0.21666666666666667,1.1666666666666665,2.882756860235016,60.94802498817444
80.0,0.21666666666666667,1.3333333333333333,3.488648775670623,60.94802498817444
80.0,0.21666666666666667,1.5,4.105998685331507,60.94802498817444
80.0,0.21666666666666667,1.6666666666666665,4.730880223322642,60.94802498817444
80.0,0.21666666666666667,1.8333333333333333,5.348391427879813,60.94802498817444
80.0,0.21666666666666667,2.0,5.973120482205398,60.94802498817444
80.0,0.25,0.5,1.024113987290297,60.94802498817444
80.0,0.25,0.6666666666666666,1.6929074705457674,60.94802498817444
80.0,0.25,0.8333333333333333,2.410063554968521,60.94802498817444
80.0,0.25,1.0,3.134842356778411,60.94802498817444
80.0,0.25,1.1666666666666665,3.864689573032979,60.94802498817444
80.0,0.25,1.3333333333333333,4.5797262376935475,60.94802498817444
80.0,0.25,1.5,5.327173294836707,60.94802498817444
80.0,0.25,1.6666666666666665,6.024024185031512,60.94802498817444
80.0,0.25,1.8333333333333333,6.749746391211704,60.94802498817444
80.0,0.25,2.0,7.427140416635139,60.94802498817444
80.0,0.2833333333333333,0.5,1.4957658423448144,60.94802498817444
80.0,0.2833333333333333,0.6666666666666666,2.3463836606425565,60.94802498817444
80.0,0.2833333333333333,0.8333333333333333,3.204615362384308,60.94802498817444
80.0,0.2833333333333333,1.0,4.0784905346247236,60.94802498817444
80.0,0.2833333333333333,1.1666666666666665,4.907551647194609,60.94802498817444
80.0,0.2833333333333333,1.3333333333333333,5.767155550224957,60.94802498817444
80.0,0.2833333333333333,1.5,6.5796681881175845,60.94802498817444
80.0,0.2833333333333333,1.6666666666666665,7.346107659593123,60.94802498817444
80.0,0.2833333333333333,1.8333333333333333,8.15537715749956,60.94802498817444
80.0,0.2833333333333333,2.0,8.9020471981432,60.94802498817444
80.0,0.31666666666666665,0.5,2.0259311164093727,60.94802498817444
80.0,0.31666666666666665,0.6666666666666666,3.049730807313362,60.94802498817444
80.0,0.31666666666666665,0.8333333333333333,4.050646061294204,60.94802498817444
80.0,0.31666666666666665,1.0,5.005475410228884,60.94802498817444
80.0,0.31666666666666665,1.1666666666666665,6.00838793009117,60.94802498817444
80.0,0.31666666666666665,1.3333333333333333,6.911879844362355,60.94802498817444
80.0,0.31666666666666665,1.5,7.822384820223463,60.94802498817444
80.0,0.31666666666666665,1.6666666666666665,8.719953748330221,60.94802498817444
80.0,0.31666666666666665,1.8333333333333333,9.580488095177577,60.94802498817444
80.0,0.31666666666666665,2.0,10.444621265325253,60.94802498817444
80.0,0.35000000000000003,0.5,2.6016256841671934,60.94802498817444
80.0,0.35000000000000003,0.6666666666666666,3.7969673040506464,60.94802498817444
80.0,0.35000000000000003,0.8333333333333333,4.938855316039883,60.94802498817444
80.0,0.35000000000000003,1.0,6.020809532398199,60.94802498817444
80.0,0.35000000000000003,1.1666666666666665,7.104082662842065,60.94802498817444
80.0,0.35000000000000003,1.3333333333333333,8.104700898070847,60.94802498817444
80.0,0.35000000000000003,1.5,9.097331697620884,60.94802498817444
80.0,0.35000000000000003,1.6666666666666665,10.11032070640789,60.94802498817444
80.0,0.35000000000000003,1.8333333333333333,10.96375127471595,60.94802498817444
80.0,0.35000000000000003,2.0,11.932941754271475,60.94802498817444
80.0,0.3833333333333334,0.5,3.238367801172208,60.94802498817444
80.0,0.3833333333333334,0.6666666666666666,4.572733778338551,60.94802498817444
80.0,0.3833333333333334,0.8333333333333333,5.846795139972188,60.94802498817444
80.0,0.3833333333333334,1.0,7.074728629284892,60.94802498817444
80.0,0.3833333333333334,1.1666666666666665,8.21058417363623,60.94802498817444
80.0,0.3833333333333334,1.3333333333333333,9.362762436579628,60.94802498817444
80.0,0.3833333333333334,1.5,10.406779140143282,60.94802498817444
80.0,0.3833333333333334,1.6666666666666665,11.449694997973452,60.94802498817444
80.0,0.3833333333333334,1.8333333333333333,12.502940072477214,60.94802498817444
80.0,0.3833333333333334,2.0,13.411285593223658,60.94802498817444
80.0,0.41666666666666674,0.5,3.8793210043684745,60.94802498817444
80.0,0.41666666666666674,0.6666666666666666,5.345190267495603,60.94802498817444
80.0,0.41666666666666674,0.8333333333333333,6.764281678960986,60.94802498817444
80.0,0.41666666666666674,1.0,8.112389937623622,60.94802498817444
80.0,0.41666666666666674,1.1666666666666665,9.380872781284166,60.94802498817444
80.0,0.41666666666666674,1.3333333333333333,10.604257984824413,60.94802498817444
80.0,0.41666666666666674,1.5,11.6816033395935,60.94802498817444
80.0,0.41666666666666674,1.6666666666666665,12.814516836162264,60.94802498817444
80.0,0.41666666666666674,1.8333333333333333,13.890070537063666,60.94802498817444
80.0,0.41666666666666674,2.0,14.937998223467902,60.94802498817444
80.0,0.45,0.5,4.53938332169389,60.94802498817444
80.0,0.45,0.6666666666666666,6.224628063702548,60.94802498817444
80.0,0.45,0.8333333333333333,7.7326286999051606,60.94802498817444
80.0,0.45,1.0,9.133901253773379,60.94802498817444
80.0,0.45,1.1666666666666665,10.504313295783321,60.94802498817444
80.0,0.45,1.3333333333333333,11.813146199800764,60.94802498817444
80.0,0.45,1.5,13.017348632330886,60.94802498817444
80.0,0.45,1.6666666666666665,14.180397410785304,60.94802498817444
80.0,0.45,1.8333333333333333,15.39475527033195,60.94802498817444
80.0,0.45,2.0,16.426845503145998,60.94802498817444
84.44444444444444,0.15,0.5,0.3828365239880114,60.94802498817444
84.44444444444444,0.15,0.6666666666666666,0.7445199003547622,60.94802498817444
84.44444444444444,0.15,0.8333333333333333,1.1704239524973399,60.94802498817444
84.44444444444444,0.15,1.0,1.6300207560960047,60.94802498817444
84.44444444444444,0.15,1.1666666666666665,2.121391059443754,60.94802498817444
84.44444444444444,0.15,1.3333333333333333,2.624819658282016,60.94802498817444
84.44444444444444,0.15,1.5,3.1447456761579033,60.94802498817444
84.44444444444444,0.15,1.6666666666666665,3.679179225342669,60.94802498817444
84.44444444444444,0.15,1.8333333333333333,4.207024408523841,60.94802498817444
84.44444444444444,0.15,2.0,4.776358302464485,60.94802498817444
84.44444444444444,0.18333333333333335,0.5,0.7880112681553229,60.94802498817444
84.44444444444444,0.18333333333333335,0.6666666666666666,1.344028109085079,60.94802498817444
84.44444444444444,0.18333333333333335,0.8333333333333333,1.9279850975907102,60.94802498817444
84.44444444444444,0.18333333333333335,1.0,2.5552307436142367,60.94802498817444
84.44444444444444,0.18333333333333335,1.1666666666666665,3.178751238692284,60.94802498817444
84.44444444444444,0.18333333333333335,1.3333333333333333,3.7993583631731047,60.94802498817444
84.44444444444444,0.18333333333333335,1.5,4.435752015996965,60.94802498817444
84.44444444444444,0.18333333333333335,1.6666666666666665,5.076419590467238,60.94802498817444
84.44444444444444,0.18333333333333335,1.8333333333333333,5.694433813806441,60.94802498817444
84.44444444444444,0.18333333333333335,2.0,6.311047147347854,60.94802498817444
84.44444444444444,0.21666666666666667,0.5,1.289417945323978,60.94802498817444
84.44444444444444,0.21666666666666667,0.6666666666666666,2.0384902211026774,60.94802498817444
84.44444444444444,0.21666666666666667,0.8333333333333333,2.7832892261997118,60.94802498817444
84.44444444444444,0.21666666666666667,1.0,3.529977530485849,60.94802498817444
84.44444444444444,0.21666666666666667,1.1666666666666665,4.293832740630195,60.94802498817444
84.44444444444444,0.21666666666666667,1.3333333333333333,5.040122492992896,60.94802498817444
84.44444444444444,0.21666666666666667,1.5,5.759234128148923,60.94802498817444
84.44444444444444,0.21666666666666667,1.6666666666666665,6.457345474872736,60.94802498817444
84.44444444444444,0.21666666666666667,1.8333333333333333,7.200726743628801,60.94802498817444
84.44444444444444,0.21666666666666667,2.0,7.901189964628123,60.94802498817444
84.44444444444444,0.25,0.5,1.8778339905795929,60.94802498817444
84.44444444444444,0.25,0.6666666666666666,2.7946887572223256,60.94802498817444
84.44444444444444,0.25,0.8333333333333333,3.6914138433904884,60.94802498817444
84.44444444444444,0.25,1.0,4.590208639303579,60.94802498817444
84.44444444444444,0.25,1.1666666666666665,5.450445308856469,60.94802498817444
84.44444444444444,0.25,1.3333333333333333,6.308366962855609,60.94802498817444
84.44444444444444,0.25,1.5,7.100543914901167,60.94802498817444
84.44444444444444,0.25,1.6666666666666665,7.931195869133524,60.94802498817444
84.44444444444444,0.25,1.8333333333333333,8.72770125277853,60.94802498817444
84.44444444444444,0.25,2.0,9.483234603990617,60.94802498817444
84.44444444444444,0.2833333333333333,0.5,2.506537602458399,60.94802498817444
84.44444444444444,0.2833333333333333,0.6666666666666666,3.5853000694679524,60.94802498817444
84.44444444444444,0.2833333333333333,0.8333333333333333,4.640956180405945,60.94802498817444
84.44444444444444,0.2833333333333333,1.0,5.628920594412863,60.94802498817444
84.44444444444444,0.2833333333333333,1.1666666666666665,6.62439062524164,60.94802498817444
84.44444444444444,0.2833333333333333,1.3333333333333333,7.572392131201755,60.94802498817444
84.44444444444444,0.2833333333333333,1.5,8.491902694048889,60.94802498817444
84.44444444444444,0.2833333333333333,1.6666666666666665,9.36749860751547,60.94802498817444
84.44444444444444,0.2833333333333333,1.8333333333333333,10.271107800708469,60.94802498817444
84.44444444444444,0.2833333333333333,2.0,11.065394093374366,60.94802498817444
84.44444444444444,0.31666666666666665,0.5,3.178699413099705,60.94802498817444
84.44444444444444,0.31666666666666665,0.6666666666666666,4.437413128790562,60.94802498817444
84.44444444444444,0.31666666666666665,0.8333333333333333,5.610128827565961,60.94802498817444
84.44444444444444,0.31666666666666665,1.0,6.755208952896661,60.94802498817444
84.44444444444444,0.31666666666666665,1.1666666666666665,7.829689337369709,60.94802498817444
84.44444444444444,0.31666666666666665,1.3333333333333333,8.850100177220515,60.94802498817444
84.44444444444444,0.31666666666666665,1.5,9.831630382220967,60.94802498817444
84.44444444444444,0.31666666666666665,1.6666666666666665,10.80117936415125,60.94802498817444
84.44444444444444,0.31666666666666665,1.8333333333333333,11.745466713699232,60.94802498817444
84.44444444444444,0.31666666666666665,2.0,12.703347231502665,60.94802498817444
84.44444444444444,0.35000000000000003,0.5,3.8795383475893237,60.94802498817444
84.44444444444444,0.35000000000000003,0.6666666666666666,5.269810632849514,60.94802498817444
84.44444444444444,0.35000000000000003,0.8333333333333333,6.604827196863953,60.94802498817444
84.44444444444444,0.35000000000000003,1.0,7.824211685731738,60.94802498817444
84.44444444444444,0.35000000000000003,1.1666666666666665,8.99211573162689,60.94802498817444
84.44444444444444,0.35000000000000003,1.3333333333333333,10.166521231604007,60.94802498817444
84.44444444444444,0.35000000000000003,1.5,11.280342133776355,60.94802498817444
84.44444444444444,0.35000000000000003,1.6666666666666665,12.281049998680256,60.94802498817444
84.44444444444444,0.35000000000000003,1.8333333333333333,13.240415172847317,60.94802498817444
84.44444444444444,0.35000000000000003,2.0,14.265868762302809,60.94802498817444
84.44444444444444,0.3833333333333334,0.5,4.609545719788199,60.94802498817444
84.44444444444444,0.3833333333333334,0.6666666666666666,6.150877083868876,60.94802498817444
84.44444444444444,0.3833333333333334,0.8333333333333333,7.617417742140772,60.94802498817444
84.44444444444444,0.3833333333333334,1.0,8.991387747846192,60.94802498817444
84.44444444444444,0.3833333333333334,1.1666666666666665,10.244431777208455,60.94802498817444
84.44444444444444,0.3833333333333334,1.3333333333333333,11.379374530069164,60.94802498817444
84.44444444444444,0.3833333333333334,1.5,12.585183564341303,60.94802498817444
84.44444444444444,0.3833333333333334,1.6666666666666665,13.740555014551642,60.94802498817444
84.44444444444444,0.3833333333333334,1.8333333333333333,14.83777111759653,60.94802498817444
84.44444444444444,0.3833333333333334,2.0,15.822312296515536,60.94802498817444
84.44444444444444,0.41666666666666674,0.5,5.368701583762586,60.94802498817444
84.44444444444444,0.41666666666666674,0.6666666666666666,7.046231780356845,60.94802498817444
84.44444444444444,0.41666666666666674,0.8333333333333333,8.604357095463932,60.94802498817444
84.44444444444444,0.41666666666666674,1.0,10.0368856621573,60.94802498817444
84.44444444444444,0.41666666666666674,1.1666666666666665,11.419068679464225,60.94802498817444
84.44444444444444,0.41666666666666674,1.3333333333333333,12.698671767457068,60.94802498817444
84.44444444444444,0.41666666666666674,1.5,14.014374275869509,60.94802498817444
84.44444444444444,0.41666666666666674,1.6666666666666665,15.152877482029274,60.94802498817444
84.44444444444444,0.41666666666666674,1.8333333333333333,16.28080639260612,60.94802498817444
84.44444444444444,0.41666666666666674,2.0,17.434168778496563,60.94802498817444
84.44444444444444,0.45,0.5,6.1214180484491845,60.94802498817444
84.44444444444444,0.45,0.6666666666666666,7.949114527111062,60.94802498817444
84.44444444444444,0.45,0.8333333333333333,9.600697559608335,60.94802498817444
84.44444444444444,0.45,1.0,11.222303627809955,60.94802498817444
84.44444444444444,0.45,1.1666666666666665,12.645517133103041,60.94802498817444
84.44444444444444,0.45,1.3333333333333333,14.01255989452388,60.94802498817444
84.44444444444444,0.45,1.5,15.35614346102962,60.94802498817444
84.44444444444444,0.45,1.6666666666666665,16.53222493288427,60.94802498817444
84.44444444444444,0.45,1.8333333333333333,17.717247429728157,60.94802498817444
84.44444444444444,0.45,2.0,18.87738439807468,60.94802498817444
88.88888888888889,0.15,0.5,1.0359018872449148,60.94802498817444
88.88888888888889,0.15,0.6666666666666666,1.6524751673351452,60.94802498817444
88.88888888888889,0.15,0.8333333333333333,2.2925774743262783,60.94802498817444
88.88888888888889,0.15,1.0,2.93085207211323,60.94802498817444
88.88888888888889,0.15,1.1666666666666665,3.583732782261181,60.94802498817444
88.88888888888889,0.15,1.3333333333333333,4.242223515856992,60.94802498817444
88.88888888888889,0.15,1.5,4.889355113723736,60.94802498817444
88.88888888888889,0.15,1.6666666666666665,5.5254710386322925,60.94802498817444
88.88888888888889,0.15,1.8333333333333333,6.158448716564135,60.94802498817444
88.88888888888889,0.15,2.0,6.778534987861852,60.94802498817444
88.88888888888889,0.18333333333333335,0.5,1.685720469774484,60.94802498817444
88.88888888888889,0.18333333333333335,0.6666666666666666,2.4724317092227968,60.94802498817444
88.88888888888889,0.18333333333333335,0.8333333333333333,3.2805414679391043,60.94802498817444
88.88888888888889,0.18333333333333335,1.0,4.0603798113231315,60.94802498817444
88.88888888888889,0.18333333333333335,1.1666666666666665,4.826594351131008,60.94802498817444
88.88888888888889,0.18333333333333335,1.3333333333333333,5.579358146550199,60.94802498817444
88.88888888888889,0.18333333333333335,1.5,6.321096973901142,60.94802498817444
88.88888888888889,0.18333333333333335,1.6666666666666665,7.040359822787322,60.94802498817444
88.88888888888889,0.18333333333333335,1.8333333333333333,7.763665202866103,60.94802498817444
88.88888888888889,0.18333333333333335,2.0,8.48173058629933,60.94802498817444
88.88888888888889,0.21666666666666667,0.5,2.381674847785881,60.94802498817444
88.88888888888889,0.21666666666666667,0.6666666666666666,3.357277011655429,60.94802498817444
88.88888888888889,0.21666666666666667,0.8333333333333333,4.31009121292857,60.94802498817444
88.88888888888889,0.21666666666666667,1.0,5.19680988321197,60.94802498817444
88.88888888888889,0.21666666666666667,1.1666666666666665,6.0688919107694215,60.94802498817444
88.88888888888889,0.21666666666666667,1.3333333333333333,6.927192777051129,60.94802498817444
88.88888888888889,0.21666666666666667,1.5,7.77217350327365,60.94802498817444
88.88888888888889,0.21666666666666667,1.6666666666666665,8.577142757043106,60.94802498817444
88.88888888888889,0.21666666666666667,1.8333333333333333,9.361155797233442,60.94802498817444
88.88888888888889,0.21666666666666667,2.0,10.175908647328521,60.94802498817444
88.88888888888889,0.25,0.5,3.126458859541611,60.94802498817444
88.88888888888889,0.25,0.6666666666666666,4.279995196516089,60.94802498817444
88.88888888888889,0.25,0.8333333333333333,5.33799629245386,60.94802498817444
88.88888888888889,0.25,1.0,6.35564925186947,60.94802498817444
88.88888888888889,0.25,1.1666666666666665,7.361837011317956,60.94802498817444
88.88888888888889,0.25,1.3333333333333333,8.323026713259054,60.94802498817444
88.88888888888889,0.25,1.5,9.19085098293147,60.94802498817444
88.88888888888889,0.25,1.6666666666666665,10.09307183873318,60.94802498817444
88.88888888888889,0.25,1.8333333333333333,11.001284366586122,60.94802498817444
88.88888888888889,0.25,2.0,11.764525242807347,60.94802498817444
88.88888888888889,0.2833333333333333,0.5,3.8948863178111495,60.94802498817444
88.88888888888889,0.2833333333333333,0.6666666666666666,5.191494393012256,60.94802498817444
88.88888888888889,0.2833333333333333,0.8333333333333333,6.386779183254707,60.94802498817444
88.88888888888889,0.2833333333333333,1.0,7.545267700798798,60.94802498817444
88.88888888888889,0.2833333333333333,1.1666666666666665,8.599976679840099,60.94802498817444
88.88888888888889,0.2833333333333333,1.3333333333333333,9.647943450285917,60.94802498817444
88.88888888888889,0.2833333333333333,1.5,10.636145558181436,60.94802498817444
88.88888888888889,0.2833333333333333,1.6666666666666665,11.631680770057786,60.94802498817444
88.88888888888889,0.2833333333333333,1.8333333333333333,12.553979516499117,60.94802498817444
88.88888888888889,0.2833333333333333,2.0,13.467082143533956,60.94802498817444
88.88888888888889,0.31666666666666665,0.5,4.692984063408186,60.94802498817444
88.88888888888889,0.31666666666666665,0.6666666666666666,6.143343329402484,60.94802498817444
88.88888888888889,0.31666666666666665,0.8333333333333333,7.47612930445736,60.94802498817444
88.88888888888889,0.31666666666666665,1.0,8.695986701131392,60.94802498817444
88.88888888888889,0.31666666666666665,1.1666666666666665,9.935720992146036,60.94802498817444
88.88888888888889,0.31666666666666665,1.3333333333333333,11.039102794990177,60.94802498817444
88.88888888888889,0.31666666666666665,1.5,12.121200012229131,60.94802498817444
88.88888888888889,0.31666666666666665,1.6666666666666665,13.172307747408995,60.94802498817444
88.88888888888889,0.31666666666666665,1.8333333333333333,14.138012364597136,60.94802498817444
88.88888888888889,0.31666666666666665,2.0,15.070182171223404,60.94802498817444
88.88888888888889,0.35000000000000003,0.5,5.5134895485848086,60.94802498817444
88.88888888888889,0.35000000000000003,0.6666666666666666,7.069684925073189,60.94802498817444
88.88888888888889,0.35000000000000003,0.8333333333333333,8.544548592318355,60.94802498817444
88.88888888888889,0.35000000000000003,1.0,9.900151668712937,60.94802498817444
88.88888888888889,0.35000000000000003,1.1666666666666665,11.195482548943195,60.94802498817444
88.88888888888889,0.35000000000000003,1.3333333333333333,12.430599056261126,60.94802498817444
88.88888888888889,0.35000000000000003,1.5,13.520544438904595,60.94802498817444
88.88888888888889,0.35000000000000003,1.6666666666666665,14.671044129679606,60.94802498817444
88.88888888888889,0.35000000000000003,1.8333333333333333,15.723292461401842,60.94802498817444
88.88888888888889,0.35000000000000003,2.0,16.72843043075177,60.94802498817444
88.88888888888889,0.3833333333333334,0.5,6.314175278696618,60.94802498817444
88.88888888888889,0.3833333333333334,0.6666666666666666,8.046269473868314,60.94802498817444
88.88888888888889,0.3833333333333334,0.8333333333333333,9.664992154232323,60.94802498817444
88.88888888888889,0.3833333333333334,1.0,11.060899228417137,60.94802498817444
88.88888888888889,0.3833333333333334,1.1666666666666665,12.49407136564443,60.94802498817444
88.88888888888889,0.3833333333333334,1.3333333333333333,13.774127371320157,60.94802498817444
88.88888888888889,0.3833333333333334,1.5,14.978733690276306,60.94802498817444
88.88888888888889,0.3833333333333334,1.6666666666666665,16.15696335354621,60.94802498817444
88.88888888888889,0.3833333333333334,1.8333333333333333,17.247845921850157,60.94802498817444
88.88888888888889,0.3833333333333334,2.0,18.417940191611134,60.94802498817444
88.88888888888889,0.41666666666666674,0.5,7.131277926007067,60.94802498817444
88.88888888888889,0.41666666666666674,0.6666666666666666,8.99675116133965,60.94802498817444
88.88888888888889,0.41666666666666674,0.8333333333333333,10.615062064224627,60.94802498817444
88.88888888888889,0.41666666666666674,1.0,12.254082672280363,60.94802498817444
88.88888888888889,0.41666666666666674,1.1666666666666665,13.773863489412697,60.94802498817444
88.88888888888889,0.41666666666666674,1.3333333333333333,15.097733675122424,60.94802498817444
88.88888888888889,0.41666666666666674,1.5,16.454136677702074,60.94802498817444
88.88888888888889,0.41666666666666674,1.6666666666666665,17.75000521476841,60.94802498817444
88.88888888888889,0.41666666666666674,1.8333333333333333,18.854568873167626,60.94802498817444
88.88888888888889,0.41666666666666674,2.0,19.976324437039136,60.94802498817444
88.88888888888889,0.45,0.5,7.964327523108654,60.94802498817444
88.88888888888889,0.45,0.6666666666666666,9.979468059277417,60.94802498817444
88.88888888888889,0.45,0.8333333333333333,11.773552101031946,60.94802498817444
88.88888888888889,0.45,1.0,13.379569220009776,60.94802498817444
88.88888888888889,0.45,1.1666666666666665,15.004070979750281,60.94802498817444
88.88888888888889,0.45,1.3333333333333333,16.401287341521485,60.94802498817444
88.88888888888889,0.45,1.5,17.822500620304762,60.94802498817444
88.88888888888889,0.45,1.6666666666666665,19.114353836645755,60.94802498817444
88.88888888888889,0.45,1.8333333333333333,20.378178168400154,60.94802498817444
88.88888888888889,0.45,2.0,21.578822847576312,60.94802498817444
93.33333333333333,0.15,0.5,2.280380841691344,60.94802498817444
93.33333333333333,0.15,0.6666666666666666,3.1462443007714507,60.94802498817444
93.33333333333333,0.15,0.8333333333333333,3.978170192800869,60.94802498817444
93.33333333333333,0.15,1.0,4.77932423995929,60.94802498817444
93.33333333333333,0.15,1.1666666666666665,5.5634384875657314,60.94802498817444
93.33333333333333,0.15,1.3333333333333333,6.350643307814766,60.94802498817444
93.33333333333333,0.15,1.5,7.094694588839494,60.94802498817444
93.33333333333333,0.15,1.6666666666666665,7.811303002449121,60.94802498817444
93.33333333333333,0.15,1.8333333333333333,8.546813231190864,60.94802498817444
93.33333333333333,0.15,2.0,9.265127751062362,60.94802498817444
93.33333333333333,0.18333333333333335,0.5,3.112072786592381,60.94802498817444
93.33333333333333,0.18333333333333335,0.6666666666666666,4.130690609401626,60.94802498817444
93.33333333333333,0.18333333333333335,0.8333333333333333,5.105613969145614,60.94802498817444
93.33333333333333,0.18333333333333335,1.0,6.021329955564073,60.94802498817444
93.33333333333333,0.18333333333333335,1.1666666666666665,6.927320888564562,60.94802498817444
93.33333333333333,0.18333333333333335,1.3333333333333333,7.768122181162621,60.94802498817444
93.33333333333333,0.18333333333333335,1.5,8.585372897852123,60.94802498817444
93.33333333333333,0.18333333333333335,1.6666666666666665,9.403671992586423,60.94802498817444
93.33333333333333,0.18333333333333335,1.8333333333333333,10.197072105979792,60.94802498817444
93.33333333333333,0.18333333333333335,2.0,10.976405585529022,60.94802498817444
93.33333333333333,0.21666666666666667,0.5,3.965642267058355,60.94802498817444
93.33333333333333,0.21666666666666667,0.6666666666666666,5.150427848451363,60.94802498817444
93.33333333333333,0.21666666666666667,0.8333333333333333,6.25035985148424,60.94802498817444
93.33333333333333,0.21666666666666667,1.0,7.254226556268818,60.94802498817444
93.33333333333333,0.21666666666666667,1.1666666666666665,8.241729722917917,60.94802498817444
93.33333333333333,0.21666666666666667,1.3333333333333333,9.19657354907408,60.94802498817444
93.33333333333333,0.21666666666666667,1.5,10.108747653261531,60.94802498817444
93.33333333333333,0.21666666666666667,1.6666666666666665,10.985306368239494,60.94802498817444
93.33333333333333,0.21666666666666667,1.8333333333333333,11.826594394902054,60.94802498817444
93.33333333333333,0.21666666666666667,2.0,12.68801545134397,60.94802498817444
93.33333333333333,0.25,0.5,4.831277616292288,60.94802498817444
93.33333333333333,0.25,0.6666666666666666,6.161612031210321,60.94802498817444
93.33333333333333,0.25,0.8333333333333333,7.3723809064596635,60.94802498817444
93.33333333333333,0.25,1.0,8.507616381061851,60.94802498817444
93.33333333333333,0.25,1.1666666666666665,9.60385883080016,60.94802498817444
93.33333333333333,0.25,1.3333333333333333,10.614797918218331,60.94802498817444
93.33333333333333,0.25,1.5,11.610363202518617,60.94802498817444
93.33333333333333,0.25,1.6666666666666665,12.529937949942658,60.94802498817444
93.33333333333333,0.25,1.8333333333333333,13.476471449566434,60.94802498817444
93.33333333333333,0.25,2.0,14.371005314848492,60.94802498817444
93.33333333333333,0.2833333333333333,0.5,5.690499895823174,60.94802498817444
93.33333333333333,0.2833333333333333,0.6666666666666666,7.174853035758446,60.94802498817444
